"Año","Mes","Nacionalidad","Codigo M49","Femenino","Masculino","Indefinido","Total","Ubicación PCM"
"2012","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,158","6,676",,"11,834","(4.697144,-74.140516)"
"2012","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","14",,"21","(4.815061,-75.736532)"
"2012","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","372","561",,"933","(6.171601,-75.427454)"
"2012","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","197","243",,"440","(6.185799,-67.483929)"
"2012","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","40","79",,"119","(7.088729,-70.740253)"
"2012","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","11","13",,"24","(7.128456,-73.183637)"
"2012","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,063","1,339",,"2,402","(7.818934,-72.453226)"
"2012","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","179","200",,"379","(7.927209,-72.507910)"
"2012","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","1",,"2","(8.635765,-77.346578)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","4",,"4","(0.25129,-76.875963)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","66","95",,"161","(0.814836,-77.662532)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8","31",,"39","(10.408582,-75.538003)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","138","155",,"293","(10.445761,-75.516429)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","74","106",,"180","(10.886611,-74.776708)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3,350","4,332",,"7,682","(11.360009,-72.129330)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","3",,"5","(11.528919,-72.919681)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","10","9",,"19","(12.586067,-81.702563)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","91","104",,"195","(3.541112,-76.384584)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(-4.197703,-69.941278)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","3",,"6","(4.452882,-75.766298)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6,519","6,897",,"13,416","(4.697144,-74.140516)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","18",,"24","(4.815061,-75.736532)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","630","616",,"1,246","(6.171601,-75.427454)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","174","236",,"410","(6.185799,-67.483929)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","115","174",,"289","(7.088729,-70.740253)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","11","12",,"23","(7.128456,-73.183637)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,675","3,223",,"5,898","(7.818934,-72.453226)"
"2012","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","648","666",,"1,314","(7.927209,-72.507910)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","218","230",,"448","(0.814836,-77.662532)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","6",,"12","(10.408582,-75.538003)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","110","161",,"271","(10.445761,-75.516429)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","59","90",,"149","(10.886611,-74.776708)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,209","1,882",,"3,091","(11.360009,-72.129330)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","1",,"2","(11.528919,-72.919681)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8","2",,"10","(12.586067,-81.702563)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","86","111",,"197","(3.541112,-76.384584)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","1",,"2","(4.452882,-75.766298)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,885","6,621",,"12,506","(4.697144,-74.140516)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","19",,"22","(4.815061,-75.736532)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","358","416",,"774","(6.171601,-75.427454)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","134","204",,"338","(6.185799,-67.483929)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","57","104",,"161","(7.088729,-70.740253)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","3",,"7","(7.128456,-73.183637)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,409","1,586",,"2,995","(7.818934,-72.453226)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","238","262",,"500","(7.927209,-72.507910)"
"2013","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","2",,"3","(8.635765,-77.346578)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","86","94",,"180","(0.814836,-77.662532)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","5",,"11","(10.408582,-75.538003)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","97","175",,"272","(10.445761,-75.516429)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","128","148",,"276","(10.886611,-74.776708)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","0",,"1","(11.247723,-74.213989)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,714","2,160",,"3,874","(11.360009,-72.129330)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","3",,"4","(11.528919,-72.919681)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","18","10",,"28","(12.586067,-81.702563)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","58","74",,"132","(3.541112,-76.384584)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","3",,"4","(4.452882,-75.766298)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6,495","7,205",,"13,700","(4.697144,-74.140516)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","25",,"31","(4.815061,-75.736532)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","417","477",,"894","(6.171601,-75.427454)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","214","333",,"547","(6.185799,-67.483929)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","45","72",,"117","(7.088729,-70.740253)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","15","10",,"25","(7.128456,-73.183637)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,629","1,571",,"3,200","(7.818934,-72.453226)"
"2013","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","353","330",,"683","(7.927209,-72.507910)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","68","95",,"163","(0.814836,-77.662532)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","10",,"14","(10.408582,-75.538003)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","104","139",,"243","(10.445761,-75.516429)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","39","63",,"102","(10.886611,-74.776708)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,443","1,826",,"3,269","(11.360009,-72.129330)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","1",,"3","(11.528919,-72.919681)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","2",,"4","(12.586067,-81.702563)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","44","74",,"118","(3.541112,-76.384584)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(-4.197703,-69.941278)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(4.452882,-75.766298)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,367","6,192",,"11,559","(4.697144,-74.140516)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","11",,"17","(4.815061,-75.736532)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","348","378",,"726","(6.171601,-75.427454)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","151","260",,"411","(6.185799,-67.483929)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","66","117",,"183","(7.088729,-70.740253)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","4",,"7","(7.128456,-73.183637)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,257","1,516",,"2,773","(7.818934,-72.453226)"
"2013","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","195","208",,"403","(7.927209,-72.507910)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","3",,"4","(0.25129,-76.875963)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","41","71",,"112","(0.814836,-77.662532)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","7",,"9","(10.408582,-75.538003)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","24",,"29","(10.433609,-73.247863)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","84","112",,"196","(10.445761,-75.516429)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","33","57",,"90","(10.886611,-74.776708)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","947","1,323",,"2,270","(11.360009,-72.129330)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","2",,"4","(11.528919,-72.919681)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8","7",,"15","(12.586067,-81.702563)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","52","79",,"131","(3.541112,-76.384584)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4,702","6,383",,"11,085","(4.697144,-74.140516)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","19",,"22","(4.815061,-75.736532)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","237","342",,"579","(6.171601,-75.427454)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","120","225",,"345","(6.185799,-67.483929)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","27","60",,"87","(7.088729,-70.740253)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","5",,"10","(7.128456,-73.183637)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","788","1,015",,"1,803","(7.818934,-72.453226)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","119","133",,"252","(7.927209,-72.507910)"
"2013","Abril","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(8.635765,-77.346578)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(0.25129,-76.875963)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","40","57",,"97","(0.814836,-77.662532)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","12",,"12","(10.408582,-75.538003)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","117","178",,"295","(10.445761,-75.516429)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","42","82",,"124","(10.886611,-74.776708)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(10.971302,-74.765397)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(11.247723,-74.213989)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","909","1,365",,"2,274","(11.360009,-72.129330)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","1",,"2","(11.528919,-72.919681)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","4",,"4","(12.5744111,-81.703935)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","4",,"8","(12.586067,-81.702563)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","47","106",,"153","(3.541112,-76.384584)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","1",,"2","(-4.197703,-69.941278)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","0",,"1","(4.452882,-75.766298)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4,629","6,187",,"10,816","(4.697144,-74.140516)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","11",,"13","(4.815061,-75.736532)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","267","440",,"707","(6.171601,-75.427454)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","78","176",,"254","(6.185799,-67.483929)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","52","67",,"119","(7.088729,-70.740253)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","3",,"7","(7.128456,-73.183637)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","905","1,118",,"2,023","(7.818934,-72.453226)"
"2013","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","100","151",,"251","(7.927209,-72.507910)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(0.25129,-76.875963)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","44","57",,"101","(0.814836,-77.662532)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","41",,"45","(10.408582,-75.538003)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","75","116",,"191","(10.445761,-75.516429)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","31","76",,"107","(10.886611,-74.776708)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(11.247723,-74.213989)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,015","1,578",,"2,593","(11.360009,-72.129330)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(11.528919,-72.919681)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","7",,"14","(12.586067,-81.702563)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","84","95",,"179","(3.541112,-76.384584)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(-4.197703,-69.941278)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4,884","6,239",,"11,123","(4.697144,-74.140516)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","7",,"8","(4.815061,-75.736532)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","332","457",,"789","(6.171601,-75.427454)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","132","198",,"330","(6.185799,-67.483929)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","76","149",,"225","(7.088729,-70.740253)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","0",,"5","(7.128456,-73.183637)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","991","1,247",,"2,238","(7.818934,-72.453226)"
"2013","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","116","131",,"247","(7.927209,-72.507910)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(0.25129,-76.875963)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","69","115",,"184","(0.814836,-77.662532)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","9",,"15","(10.408582,-75.538003)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","96","180",,"276","(10.445761,-75.516429)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","45","128",,"173","(10.886611,-74.776708)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(11.247723,-74.213989)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,401","1,988",,"3,389","(11.360009,-72.129330)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","0",,"1","(11.528919,-72.919681)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","6",,"13","(12.586067,-81.702563)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","88","177",,"265","(3.541112,-76.384584)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,989","6,851",,"12,840","(4.697144,-74.140516)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","11",,"15","(4.815061,-75.736532)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","476","614",,"1,090","(6.171601,-75.427454)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","151","259",,"410","(6.185799,-67.483929)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","31","53",,"84","(7.088729,-70.740253)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","9",,"16","(7.128456,-73.183637)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,625","1,944",,"3,569","(7.818934,-72.453226)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","195","278",,"473","(7.927209,-72.507910)"
"2013","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(8.635765,-77.346578)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","0",,"2","(0.25129,-76.875963)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","44","77",,"121","(0.814836,-77.662532)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","21","30",,"51","(10.408582,-75.538003)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","84","117",,"201","(10.445761,-75.516429)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","38","109",,"147","(10.886611,-74.776708)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,186","2,354",,"4,540","(11.360009,-72.129330)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(11.528919,-72.919681)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","5",,"11","(12.586067,-81.702563)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","71","100",,"171","(3.541112,-76.384584)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(-4.197703,-69.941278)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6,306","6,796",,"13,102","(4.697144,-74.140516)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","9",,"11","(4.815061,-75.736532)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","481","589",,"1,070","(6.171601,-75.427454)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","23","49",,"72","(6.185799,-67.483929)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","122","164",,"286","(7.088729,-70.740253)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","3",,"9","(7.128456,-73.183637)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,945","2,331",,"4,276","(7.818934,-72.453226)"
"2013","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","252","316",,"568","(7.927209,-72.507910)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","193","234",,"427","(0.814836,-77.662532)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","9",,"15","(10.408582,-75.538003)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","81","139",,"220","(10.445761,-75.516429)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","32","100",,"132","(10.886611,-74.776708)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","5",,"11","(10.971302,-74.765397)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,155","1,911",,"3,066","(11.360009,-72.129330)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","4",,"6","(11.528919,-72.919681)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","2",,"6","(12.586067,-81.702563)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","47","70",,"117","(3.541112,-76.384584)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(-4.197703,-69.941278)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(4.452882,-75.766298)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,801","6,467",,"12,268","(4.697144,-74.140516)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","15",,"18","(4.815061,-75.736532)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","347","463",,"810","(6.171601,-75.427454)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","10","49",,"59","(6.185799,-67.483929)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","25","48",,"73","(7.088729,-70.740253)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","10","11",,"21","(7.128456,-73.183637)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,236","1,549",,"2,785","(7.818934,-72.453226)"
"2013","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","199","269",,"468","(7.927209,-72.507910)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","3",,"4","(0.25129,-76.875963)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","214","252",,"466","(0.814836,-77.662532)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","26",,"33","(10.408582,-75.538003)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","59","123",,"182","(10.445761,-75.516429)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","35","88",,"123","(10.886611,-74.776708)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(10.971302,-74.765397)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,207","1,957",,"3,164","(11.360009,-72.129330)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(11.528919,-72.919681)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","5",,"7","(12.586067,-81.702563)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","67","87",,"154","(3.541112,-76.384584)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(-4.197703,-69.941278)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(4.452882,-75.766298)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,535","6,683",,"12,218","(4.697144,-74.140516)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","10",,"11","(4.815061,-75.736532)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","581","575",,"1,156","(6.171601,-75.427454)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","17","81",,"98","(6.185799,-67.483929)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","119","159",,"278","(7.088729,-70.740253)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","7",,"9","(7.128456,-73.183637)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,748","2,072",,"3,820","(7.818934,-72.453226)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","248","326",,"574","(7.927209,-72.507910)"
"2013","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","1",,"2","(8.635765,-77.346578)"
"2013","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","172","240",,"412","(0.814836,-77.662532)"
"2013","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","9","34",,"43","(10.408582,-75.538003)"
